venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
icml,2024,conf/icml/icml2024,,Position: Do Not Explain Vision Models Without Context.,Paulina Tomaszewska; Przemyslaw Biecek,,0,https://openreview.net/forum?id=6UGSDDPkJw,
icml,2024,conf/icml/icml2024,,OLLIE: Imitation Learning from Offline Pretraining to Online Finetuning.,Sheng Yue; Xingyuan Hua; Ju Ren; Sen Lin; Junshan Zhang; Yaoxue Zhang,,0,https://openreview.net/forum?id=eG42XBhV9a,
icml,2024,conf/icml/icml2024,,Bayesian Program Learning by Decompiling Amortized Knowledge.,Alessandro B. Palmarini; Christopher G. Lucas; N. Siddharth,,0,https://openreview.net/forum?id=CbIRQgAYE4,
icml,2024,conf/icml/icml2024,,Flora: Low-Rank Adapters Are Secretly Gradient Compressors.,Yongchang Hao; Yanshuai Cao; Lili Mou,,0,https://openreview.net/forum?id=uubBZKM99Y,
icml,2024,conf/icml/icml2024,,Outlier-robust Kalman Filtering through Generalised Bayes.,Gerardo Duran-Martin; Matías Altamirano; Alexander Y. Shestopaloff; Leandro Sánchez-Betancourt; Jeremias Knoblauch; Matt Jones; François-Xavier Briol; Kevin Patrick Murphy,,0,https://openreview.net/forum?id=D2MNVeVh5J,
icml,2024,conf/icml/icml2024,,Stochastic Q-learning for Large Discrete Action Spaces.,Fares Fourati; Vaneet Aggarwal; Mohamed-Slim Alouini,,0,https://openreview.net/forum?id=HPQaMmABgK,
icml,2024,conf/icml/icml2024,,TIC-TAC: A Framework For Improved Covariance Estimation In Deep Heteroscedastic Regression.,Megh Shukla; Mathieu Salzmann; Alexandre Alahi,,0,https://openreview.net/forum?id=zdNTiTs5gU,
icml,2024,conf/icml/icml2024,,Feature Importance Disparities for Data Bias Investigations.,Peter W. Chang; Leor Fishman; Seth Neel,,0,https://openreview.net/forum?id=fywWm06IGn,
icml,2024,conf/icml/icml2024,,Tilt your Head: Activating the Hidden Spatial-Invariance of Classifiers.,Johann Schmidt; Sebastian Stober,,0,https://openreview.net/forum?id=5PqzKxmfag,
icml,2024,conf/icml/icml2024,,Modeling Caption Diversity in Contrastive Vision-Language Pretraining.,Samuel Lavoie; Polina Kirichenko; Mark Ibrahim; Mido Assran; Andrew Gordon Wilson; Aaron C. Courville; Nicolas Ballas,,0,https://openreview.net/forum?id=iaV2fU6Dif,
icml,2024,conf/icml/icml2024,,In-Context Language Learning: Architectures and Algorithms.,Ekin Akyürek; Bailin Wang; Yoon Kim; Jacob Andreas,,0,https://openreview.net/forum?id=3Z9CRr5srL,
icml,2024,conf/icml/icml2024,,CuTS: Customizable Tabular Synthetic Data Generation.,Mark Vero; Mislav Balunovic; Martin T. Vechev,,0,https://openreview.net/forum?id=Y4VgJfbjfl,
icml,2024,conf/icml/icml2024,,Overcoming the Optimizer's Curse: Obtaining Realistic Prescriptions from Neural Networks.,Asterios Tsiourvas; Georgia Perakis,,0,https://openreview.net/forum?id=zB6VQzDmK8,
icml,2024,conf/icml/icml2024,,Collage: Light-Weight Low-Precision Strategy for LLM Training.,Tao Yu; Gaurav Gupta; Karthick Gopalswamy; Amith R. Mamidala; Hao Zhou; Jeffrey Huynh; Youngsuk Park; Ron Diamant; Anoop Deoras; Luke Huan,,0,https://openreview.net/forum?id=LkJ6qOMv77,
icml,2024,conf/icml/icml2024,,EAGLE: Speculative Sampling Requires Rethinking Feature Uncertainty.,Yuhui Li; Fangyun Wei; Chao Zhang; Hongyang Zhang,,0,https://openreview.net/forum?id=1NdN7eXyb4,
icml,2024,conf/icml/icml2024,,Editing Partially Observable Networks via Graph Diffusion Models.,Puja Trivedi; Ryan A. Rossi; David Arbour; Tong Yu; Franck Dernoncourt; Sungchul Kim; Nedim Lipka; Namyong Park; Nesreen K. Ahmed; Danai Koutra,,0,https://openreview.net/forum?id=2cEhQ4vtTf,
icml,2024,conf/icml/icml2024,,Slicing Mutual Information Generalization Bounds for Neural Networks.,Kimia Nadjahi; Kristjan H. Greenewald; Rickard Brüel Gabrielsson; Justin Solomon,,0,https://openreview.net/forum?id=uWNUTRgBso,
icml,2024,conf/icml/icml2024,,RL-CFR: Improving Action Abstraction for Imperfect Information Extensive-Form Games with Reinforcement Learning.,Boning Li; Zhixuan Fang; Longbo Huang,,0,https://openreview.net/forum?id=pA2Q5Wfspp,
icml,2024,conf/icml/icml2024,,Mean Estimation in the Add-Remove Model of Differential Privacy.,Alex Kulesza; Ananda Theertha Suresh; Yuyan Wang,,0,https://openreview.net/forum?id=cwIhvoTzuK,
icml,2024,conf/icml/icml2024,,No-Regret Reinforcement Learning in Smooth MDPs.,Davide Maran; Alberto Maria Metelli; Matteo Papini; Marcello Restelli,,0,https://openreview.net/forum?id=GGnYDXZC1B,
icml,2024,conf/icml/icml2024,,Can Mamba Learn How To Learn? A Comparative Study on In-Context Learning Tasks.,Jongho Park; Jaeseung Park; Zheyang Xiong; Nayoung Lee; Jaewoong Cho; Samet Oymak; Kangwook Lee; Dimitris Papailiopoulos,,0,https://openreview.net/forum?id=GbFluKMmtE,
icml,2024,conf/icml/icml2024,,Rewards-in-Context: Multi-objective Alignment of Foundation Models with Dynamic Preference Adjustment.,Rui Yang; Xiaoman Pan; Feng Luo; Shuang Qiu; Han Zhong; Dong Yu; Jianshu Chen,,0,https://openreview.net/forum?id=QLcBzRI3V3,
icml,2024,conf/icml/icml2024,,From Self-Attention to Markov Models: Unveiling the Dynamics of Generative Transformers.,Muhammed Emrullah Ildiz; Yixiao Huang; Yingcong Li; Ankit Singh Rawat; Samet Oymak,,0,https://openreview.net/forum?id=72oT4mPLUb,
icml,2024,conf/icml/icml2024,,Is Temperature Sample Efficient for Softmax Gaussian Mixture of Experts?,Huy Nguyen; Pedram Akbarian; Nhat Ho,,0,https://openreview.net/forum?id=e76GrGhIgf,
icml,2024,conf/icml/icml2024,,"Two Fists, One Heart: Multi-Objective Optimization Based Strategy Fusion for Long-tailed Learning.",Zhe Zhao; Pengkun Wang; Haibin Wen; Wei Xu; Song Lai; Qingfu Zhang; Yang Wang,,0,https://openreview.net/forum?id=MEZydkOr3l,
icml,2024,conf/icml/icml2024,,Towards Scalable and Versatile Weight Space Learning.,Konstantin Schürholt; Michael W. Mahoney; Damian Borth,,0,https://openreview.net/forum?id=ug2uoAZ9c2,
icml,2024,conf/icml/icml2024,,A Fine-grained Analysis of Fitted Q-evaluation: Beyond Parametric Models.,Jiayi Wang; Zhengling Qi; Raymond K. W. Wong,,0,https://openreview.net/forum?id=D32aTei4p5,
icml,2024,conf/icml/icml2024,,Robust Learning-Augmented Dictionaries.,Ali Zeynali; Shahin Kamali; Mohammad Hajiesmaili,,0,https://openreview.net/forum?id=XyhgssAo5b,
icml,2024,conf/icml/icml2024,,Coarse-To-Fine Tensor Trains for Compact Visual Representations.,Sebastian Loeschcke; Dan Wang; Christian Leth-Espensen; Serge J. Belongie; Michael J. Kastoryano; Sagie Benaim,,0,https://openreview.net/forum?id=lGZUvfP2ZF,
icml,2024,conf/icml/icml2024,,Improved Generalization of Weight Space Networks via Augmentations.,Aviv Shamsian; Aviv Navon; David W. Zhang; Yan Zhang; Ethan Fetaya; Gal Chechik; Haggai Maron,,0,https://openreview.net/forum?id=3o7G6tIo4X,
icml,2024,conf/icml/icml2024,,Scalable Safe Policy Improvement for Factored Multi-Agent MDPs.,Federico Bianchi; Edoardo Zorzi; Alberto Castellini; Thiago D. Simão; Matthijs T. J. Spaan; Alessandro Farinelli,,0,https://openreview.net/forum?id=Qc5umSsUi8,
icml,2024,conf/icml/icml2024,,tnGPS: Discovering Unknown Tensor Network Structure Search Algorithms via Large Language Models (LLMs).,Junhua Zeng; Chao Li; Zhun Sun; Qibin Zhao; Guoxu Zhou,,0,https://openreview.net/forum?id=LVgT0ShxN5,
icml,2024,conf/icml/icml2024,,Feature Attribution with Necessity and Sufficiency via Dual-stage Perturbation Test for Causal Explanation.,Xuexin Chen; Ruichu Cai; Zhengting Huang; Yuxuan Zhu; Julien Horwood; Zhifeng Hao; Zijian Li; José Miguel Hernández-Lobato,,0,https://openreview.net/forum?id=J6prHJsIlf,
icml,2024,conf/icml/icml2024,,Analysis for Abductive Learning and Neural-Symbolic Reasoning Shortcuts.,Xiaowen Yang; Wenda Wei; Jie-Jing Shao; Yufeng Li; Zhi-Hua Zhou,,0,https://openreview.net/forum?id=AQYabSOfci,
icml,2024,conf/icml/icml2024,,Learning in Deep Factor Graphs with Gaussian Belief Propagation.,Seth Nabarro; Mark van der Wilk; Andrew J. Davison,,0,https://openreview.net/forum?id=6WYk5R86Wl,
icml,2024,conf/icml/icml2024,,Keypoint-based Progressive Chain-of-Thought Distillation for LLMs.,Kaituo Feng; Changsheng Li; Xiaolu Zhang; Jun Zhou; Ye Yuan; Guoren Wang,,0,https://openreview.net/forum?id=tgsSKziIEa,
icml,2024,conf/icml/icml2024,,Attention Meets Post-hoc Interpretability: A Mathematical Perspective.,Gianluigi Lopardo; Frédéric Precioso; Damien Garreau,,0,https://openreview.net/forum?id=wnkC5T11Z9,
icml,2024,conf/icml/icml2024,,MGit: A Model Versioning and Management System.,Wei Hao; Daniel Mendoza; Rafael Mendes; Deepak Narayanan; Amar Phanishayee; Asaf Cidon; Junfeng Yang,,0,https://openreview.net/forum?id=OjBW993g79,
icml,2024,conf/icml/icml2024,,Collapse-Aware Triplet Decoupling for Adversarially Robust Image Retrieval.,Qiwei Tian; Chenhao Lin; Zhengyu Zhao; Qian Li; Chao Shen,,0,https://openreview.net/forum?id=cy3JBZKCw1,
icml,2024,conf/icml/icml2024,,Theoretical Guarantees for Variational Inference with Fixed-Variance Mixture of Gaussians.,Tom Huix; Anna Korba; Alain Oliviero Durmus; Eric Moulines,,0,https://openreview.net/forum?id=hnqlgwcRxb,
icml,2024,conf/icml/icml2024,,Theoretical insights for diffusion guidance: A case study for Gaussian mixture models.,Yuchen Wu; Minshuo Chen; Zihao Li; Mengdi Wang; Yuting Wei,,0,https://openreview.net/forum?id=M1ADedSnlJ,
icml,2024,conf/icml/icml2024,,Stochastic Optimization with Arbitrary Recurrent Data Sampling.,William G. Powell; Hanbaek Lyu,,0,https://openreview.net/forum?id=JYcbgiSh0L,
icml,2024,conf/icml/icml2024,,Bespoke Non-Stationary Solvers for Fast Sampling of Diffusion and Flow Models.,Neta Shaul; Uriel Singer; Ricky T. Q. Chen; Matthew Le; Ali K. Thabet; Albert Pumarola; Yaron Lipman,,0,https://openreview.net/forum?id=FCtO757Onl,
icml,2024,conf/icml/icml2024,,Efficient Denoising Diffusion via Probabilistic Masking.,Weizhong Zhang; Zhiwei Zhang; Renjie Pi; Zhongming Jin; Yuan Gao; Jieping Ye; Kani Chen,,0,https://openreview.net/forum?id=pktvuR7b5v,
icml,2024,conf/icml/icml2024,,Removing Spurious Concepts from Neural Network Representations via Joint Subspace Estimation.,Floris Holstege; Bram Wouters; Noud P. A. van Giersbergen; Cees Diks,,0,https://openreview.net/forum?id=L4ERlHrJRT,
icml,2024,conf/icml/icml2024,,DPOT: Auto-Regressive Denoising Operator Transformer for Large-Scale PDE Pre-Training.,Zhongkai Hao; Chang Su; Songming Liu; Julius Berner; Chengyang Ying; Hang Su; Anima Anandkumar; Jian Song; Jun Zhu,,0,https://openreview.net/forum?id=X7UnDevHOM,
icml,2024,conf/icml/icml2024,,Neural NeRF Compression.,Tuan Pham; Stephan Mandt,,0,https://openreview.net/forum?id=6BYD121JFO,
icml,2024,conf/icml/icml2024,,Open Ad Hoc Teamwork with Cooperative Game Theory.,Jianhong Wang; Yang Li; Yuan Zhang; Wei Pan; Samuel Kaski,,0,https://openreview.net/forum?id=RlibRvH4B4,
icml,2024,conf/icml/icml2024,,Feasible Reachable Policy Iteration.,Shentao Qin; Yujie Yang; Yao Mu; Jie Li; Wenjun Zou; Jingliang Duan; Shengbo Eben Li,,0,https://openreview.net/forum?id=ks8qSwkkuZ,
icml,2024,conf/icml/icml2024,,Differentiable Annealed Importance Sampling Minimizes The Jensen-Shannon Divergence Between Initial and Target Distribution.,Johannes Zenn; Robert Bamler,,0,https://openreview.net/forum?id=rvaN2P1rvC,
icml,2024,conf/icml/icml2024,,Aligning Transformers with Weisfeiler-Leman.,Luis Müller; Christopher Morris,,0,https://openreview.net/forum?id=4FJJfYjUQR,
icml,2024,conf/icml/icml2024,,Reducing Fine-Tuning Memory Overhead by Approximate and Memory-Sharing Backpropagation.,Yuchen Yang; Yingdong Shi; Cheems Wang; Xiantong Zhen; Yuxuan Shi; Jun Xu,,0,https://openreview.net/forum?id=IpSKpOY2EH,
icml,2024,conf/icml/icml2024,,Using AI Uncertainty Quantification to Improve Human Decision-Making.,Laura Marusich; Jonathan Z. Bakdash; Yan Zhou; Murat Kantarcioglu,,0,https://openreview.net/forum?id=fowZNENcVJ,
icml,2024,conf/icml/icml2024,,Curated LLM: Synergy of LLMs and Data Curation for tabular augmentation in low-data regimes.,Nabeel Seedat; Nicolas Huynh; Boris van Breugel; Mihaela van der Schaar,,0,https://openreview.net/forum?id=9cG1oRnqNd,
icml,2024,conf/icml/icml2024,,Subhomogeneous Deep Equilibrium Models.,Pietro Sittoni; Francesco Tudisco,,0,https://openreview.net/forum?id=YBXwr7wF7i,
icml,2024,conf/icml/icml2024,,On the Second-Order Convergence of Biased Policy Gradient Algorithms.,Siqiao Mu; Diego Klabjan,,0,https://openreview.net/forum?id=RfsagmV1AG,
icml,2024,conf/icml/icml2024,,Generalized Sobolev Transport for Probability Measures on a Graph.,Tam Le; Truyen Nguyen; Kenji Fukumizu,,0,https://openreview.net/forum?id=0GC0NG6Orr,
icml,2024,conf/icml/icml2024,,The Merit of River Network Topology for Neural Flood Forecasting.,Nikolas Kirschstein; Yixuan Sun,,0,https://openreview.net/forum?id=QE6iC9s6vU,
icml,2024,conf/icml/icml2024,,Position: Video as the New Language for Real-World Decision Making.,Sherry Yang; Jacob C. Walker; Jack Parker-Holder; Yilun Du; Jake Bruce; André Barreto; Pieter Abbeel; Dale Schuurmans,,0,https://openreview.net/forum?id=EZH4CsKV6O,
icml,2024,conf/icml/icml2024,,DPZero: Private Fine-Tuning of Language Models without Backpropagation.,Liang Zhang; Bingcong Li; Kiran Koshy Thekumparampil; Sewoong Oh; Niao He,,0,https://openreview.net/forum?id=QJkG8Mln72,
icml,2024,conf/icml/icml2024,,Reward Model Learning vs. Direct Policy Optimization: A Comparative Analysis of Learning from Human Preferences.,Andi Nika; Debmalya Mandal; Parameswaran Kamalaruban; Georgios Tzannetos; Goran Radanovic; Adish Singla,,0,https://openreview.net/forum?id=JQlEUfzhuA,
icml,2024,conf/icml/icml2024,,Exploiting Negative Samples: A Catalyst for Cohort Discovery in Healthcare Analytics.,Kaiping Zheng; Horng Ruey Chua; Melanie Herschel; H. V. Jagadish; Beng Chin Ooi; James Wei Luen Yip,,0,https://openreview.net/forum?id=k1J2GbamLi,
icml,2024,conf/icml/icml2024,,Generalization Bounds for Heavy-Tailed SDEs through the Fractional Fokker-Planck Equation.,Benjamin Dupuis; Umut Simsekli,,0,https://openreview.net/forum?id=eFSppFiVYG,
icml,2024,conf/icml/icml2024,,Asymptotics of Learning with Deep Structured (Random) Features.,Dominik Schröder; Daniil Dmitriev; Hugo Cui; Bruno Loureiro,,0,https://openreview.net/forum?id=RI4GA8amUI,
icml,2024,conf/icml/icml2024,,A Nearly Optimal Single Loop Algorithm for Stochastic Bilevel Optimization under Unbounded Smoothness.,Xiaochuan Gong; Jie Hao; Mingrui Liu,,0,https://openreview.net/forum?id=36rWa8zVkh,
icml,2024,conf/icml/icml2024,,Saliency strikes back: How filtering out high frequencies improves white-box explanations.,Sabine Muzellec; Thomas Fel; Victor Boutin; Léo Andéol; Rufin VanRullen; Thomas Serre,,0,https://openreview.net/forum?id=eC1OOpOGZW,
icml,2024,conf/icml/icml2024,,Vision Transformers as Probabilistic Expansion from Learngene.,Qiufeng Wang; Xu Yang; Haokun Chen; Xin Geng,,0,https://openreview.net/forum?id=5ExWEazod5,
icml,2024,conf/icml/icml2024,,On The Statistical Complexity of Offline Decision-Making.,Thanh Nguyen-Tang; Raman Arora,,0,https://openreview.net/forum?id=dYDPcx78tm,
icml,2024,conf/icml/icml2024,,Learning Latent Dynamic Robust Representations for World Models.,Ruixiang Sun; Hongyu Zang; Xin Li; Riashat Islam,,0,https://openreview.net/forum?id=C4jkx6AgWc,
icml,2024,conf/icml/icml2024,,TimeX++: Learning Time-Series Explanations with Information Bottleneck.,Zichuan Liu; Tianchun Wang; Jimeng Shi; Xu Zheng; Zhuomin Chen; Lei Song; Wenqian Dong; Jayantha Obeysekera; Farhad Shirani; Dongsheng Luo,,0,https://openreview.net/forum?id=t6dBpwkbea,
icml,2024,conf/icml/icml2024,,Reinformer: Max-Return Sequence Modeling for Offline RL.,Zifeng Zhuang; Dengyun Peng; Jinxin Liu; Ziqi Zhang; Donglin Wang,,0,https://openreview.net/forum?id=mBc8Pestd5,
icml,2024,conf/icml/icml2024,,Differentially Private Worst-group Risk Minimization.,Xinyu Zhou; Raef Bassily,,0,https://openreview.net/forum?id=ElNxZ40tBJ,
icml,2024,conf/icml/icml2024,,Preventing Model Collapse in Gaussian Process Latent Variable Models.,Ying Li; Zhidi Lin; Feng Yin; Michael Minyi Zhang,,0,https://openreview.net/forum?id=4byOXWrJay,
icml,2024,conf/icml/icml2024,,Intersectional Unfairness Discovery.,Gezheng Xu; Qi Chen; Charles Ling; Boyu Wang; Changjian Shui,,0,https://openreview.net/forum?id=FhWH9TQSMh,
icml,2024,conf/icml/icml2024,,Learning Graph Representation via Graph Entropy Maximization.,Ziheng Sun; Xudong Wang; Chris Ding; Jicong Fan,,0,https://openreview.net/forum?id=xwOENWCo46,
icml,2024,conf/icml/icml2024,,Acquisition Conditioned Oracle for Nongreedy Active Feature Acquisition.,Michael Valancius; Max Lennon; Junier Oliva,,0,https://openreview.net/forum?id=kGXUL6qGso,
icml,2024,conf/icml/icml2024,,Overcoming Saturation in Density Ratio Estimation by Iterated Regularization.,Lukas Gruber; Markus Holzleitner; Johannes Lehner; Sepp Hochreiter; Werner Zellinger,,0,https://openreview.net/forum?id=M407RM0z6h,
icml,2024,conf/icml/icml2024,,A Unified Linear Programming Framework for Offline Reward Learning from Human Demonstrations and Feedback.,Kihyun Kim; Jiawei Zhang; Asuman E. Ozdaglar; Pablo A. Parrilo,,0,https://openreview.net/forum?id=Olix9pk6nV,
icml,2024,conf/icml/icml2024,,Generating In-Distribution Proxy Graphs for Explaining Graph Neural Networks.,Zhuomin Chen; Jiaxing Zhang; Jingchao Ni; Xiaoting Li; Yuchen Bian; Md Mezbahul Islam; Ananda Mondal; Hua Wei; Dongsheng Luo,,0,https://openreview.net/forum?id=ohG9bVMs5j,
icml,2024,conf/icml/icml2024,,When Representations Align: Universality in Representation Learning Dynamics.,Loek van Rossem; Andrew M. Saxe,,0,https://openreview.net/forum?id=m5nB7ucXHT,
icml,2024,conf/icml/icml2024,,Mimicking Better by Matching the Approximate Action Distribution.,João A. Cândido Ramos; Lionel Blondé; Naoya Takeishi; Alexandros Kalousis,,0,https://openreview.net/forum?id=JAfIDm7NED,
icml,2024,conf/icml/icml2024,,Beyond the Calibration Point: Mechanism Comparison in Differential Privacy.,Georgios Kaissis; Stefan Kolek; Borja Balle; Jamie Hayes; Daniel Rueckert,,0,https://openreview.net/forum?id=iQTElQbAqo,
icml,2024,conf/icml/icml2024,,RNAFlow: RNA Structure & Sequence Design via Inverse Folding-Based Flow Matching.,Divya Nori; Wengong Jin,,0,https://openreview.net/forum?id=jxvqvZLBuU,
icml,2024,conf/icml/icml2024,,Rethinking Transformers in Solving POMDPs.,Chenhao Lu; Ruizhe Shi; Yuyao Liu; Kaizhe Hu; Simon Shaolei Du; Huazhe Xu,,0,https://openreview.net/forum?id=SyY7ScNpGL,
icml,2024,conf/icml/icml2024,,EvoluNet: Advancing Dynamic Non-IID Transfer Learning on Graphs.,Haohui Wang; Yuzhen Mao; Yujun Yan; Yaoqing Yang; Jianhui Sun; Kevin Choi; Balaji Veeramani; Alison Hu; Edward Bowen; Tyler Cody; Dawei Zhou,,0,https://openreview.net/forum?id=anM1M5aoM8,
icml,2024,conf/icml/icml2024,,Modelling Microbial Communities with Graph Neural Networks.,Albane Ruaud; Cansu Sancaktar; Marco Bagatella; Christoph Ratzke; Georg Martius,,0,https://openreview.net/forum?id=vBJZ93tvoE,
icml,2024,conf/icml/icml2024,,Parsimonious Learning-Augmented Approximations for Dense Instances of NP-hard Problems.,Evripidis Bampis; Bruno Escoffier; Michalis Xefteris,,0,https://openreview.net/forum?id=AD5QC1BTJL,
icml,2024,conf/icml/icml2024,,Single-Trajectory Distributionally Robust Reinforcement Learning.,Zhipeng Liang; Xiaoteng Ma; José H. Blanchet; Jun Yang; Jiheng Zhang; Zhengyuan Zhou,,0,https://openreview.net/forum?id=3B6vmW2L80,
icml,2024,conf/icml/icml2024,,Privately Learning Smooth Distributions on the Hypercube by Projections.,Clément Lalanne; Sébastien Gadat,,0,https://openreview.net/forum?id=NeEbsvnaWE,
icml,2024,conf/icml/icml2024,,Human-like Category Learning by Injecting Ecological Priors from Large Language Models into Neural Networks.,Akshay K. Jagadish; Julian Coda-Forno; Mirko Thalmann; Eric Schulz; Marcel Binz,,0,https://openreview.net/forum?id=oTmQmaNkGn,
icml,2024,conf/icml/icml2024,,Trust the Model Where It Trusts Itself - Model-Based Actor-Critic with Uncertainty-Aware Rollout Adaption.,Bernd Frauenknecht; Artur Eisele; Devdutt Subhasish; Friedrich Solowjow; Sebastian Trimpe,,0,https://openreview.net/forum?id=N0ntTjTfHb,
